,Title,Price,Availability,Rating,Product Page,Genre,Rating_Numeric
519,The Unlikely Pilgrimage of Harold Fry (Harold Fry #1),43.62,In stock,Five,https://books.toscrape.com/catalogue/the-unlikely-pilgrimage-of-harold-fry-harold-fry-1_551/index.html,Default,5
520,The Martian (The Martian #1),41.39,In stock,Two,https://books.toscrape.com/catalogue/the-martian-the-martian-1_548/index.html,Default,2
521,Left Behind (Left Behind #1),40.72,In stock,Two,https://books.toscrape.com/catalogue/left-behind-left-behind-1_529/index.html,Default,2
522,John Vassos: Industrial Design for Modern Life,20.22,In stock,Four,https://books.toscrape.com/catalogue/john-vassos-industrial-design-for-modern-life_526/index.html,Default,4
523,I'll Give You the Sun,56.48,In stock,One,https://books.toscrape.com/catalogue/ill-give-you-the-sun_525/index.html,Default,1
524,Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,52.86,In stock,Two,https://books.toscrape.com/catalogue/heaven-is-for-real-a-little-boys-astounding-story-of-his-trip-to-heaven-and-back_520/index.html,Default,2
525,Ender's Game (The Ender Quintet #1),43.64,In stock,One,https://books.toscrape.com/catalogue/enders-game-the-ender-quintet-1_518/index.html,Default,1
526,Death by Leisure: A Cautionary Tale,37.51,In stock,Four,https://books.toscrape.com/catalogue/death-by-leisure-a-cautionary-tale_516/index.html,Default,4
527,Wildlife of New York: A Five-Borough Coloring Book,22.14,In stock,Two,https://books.toscrape.com/catalogue/wildlife-of-new-york-a-five-borough-coloring-book_507/index.html,Default,2
528,The Year of Living Biblically: One Man's Humble Quest to Follow the Bible as Literally as Possible,34.72,In stock,One,https://books.toscrape.com/catalogue/the-year-of-living-biblically-one-mans-humble-quest-to-follow-the-bible-as-literally-as-possible_502/index.html,Default,1
529,The Great Gatsby,36.05,In stock,Four,https://books.toscrape.com/catalogue/the-great-gatsby_498/index.html,Default,4
530,The Good Girl,49.03,In stock,Three,https://books.toscrape.com/catalogue/the-good-girl_497/index.html,Default,3
531,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,33.17,In stock,Four,https://books.toscrape.com/catalogue/the-7-habits-of-highly-effective-people-powerful-lessons-in-personal-change_489/index.html,Default,4
532,Steal Like an Artist: 10 Things Nobody Told You About Being Creative,20.9,In stock,Two,https://books.toscrape.com/catalogue/steal-like-an-artist-10-things-nobody-told-you-about-being-creative_487/index.html,Default,2
533,Life of Pi,13.22,In stock,Four,https://books.toscrape.com/catalogue/life-of-pi_475/index.html,Default,4
534,The Sound Of Love,57.84,In stock,Five,https://books.toscrape.com/catalogue/the-sound-of-love_455/index.html,Default,5
535,The Perks of Being a Wallflower,55.02,In stock,Three,https://books.toscrape.com/catalogue/the-perks-of-being-a-wallflower_453/index.html,Default,3
536,The Makings of a Fatherless Child,31.58,In stock,Two,https://books.toscrape.com/catalogue/the-makings-of-a-fatherless-child_450/index.html,Default,2
537,The Hobbit (Middle-Earth Universe),17.8,In stock,Five,https://books.toscrape.com/catalogue/the-hobbit-middle-earth-universe_447/index.html,Default,5
538,The Fellowship of the Ring (The Lord of the Rings #1),10.27,In stock,Two,https://books.toscrape.com/catalogue/the-fellowship-of-the-ring-the-lord-of-the-rings-1_442/index.html,Default,2
539,Ship Leaves Harbor: Essays on Travel by a Recovering Journeyman,30.6,In stock,Three,https://books.toscrape.com/catalogue/ship-leaves-harbor-essays-on-travel-by-a-recovering-journeyman_438/index.html,Default,3
540,Musicophilia: Tales of Music and the Brain,46.58,In stock,One,https://books.toscrape.com/catalogue/musicophilia-tales-of-music-and-the-brain_436/index.html,Default,1
541,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,53.68,In stock,Four,https://books.toscrape.com/catalogue/what-if-serious-scientific-answers-to-absurd-hypothetical-questions_416/index.html,Default,4
542,The Fault in Our Stars,47.22,In stock,One,https://books.toscrape.com/catalogue/the-fault-in-our-stars_403/index.html,Default,1
543,The Dream Thieves (The Raven Cycle #2),34.5,In stock,One,https://books.toscrape.com/catalogue/the-dream-thieves-the-raven-cycle-2_400/index.html,Default,1
544,The 5th Wave (The 5th Wave #1),11.83,In stock,Two,https://books.toscrape.com/catalogue/the-5th-wave-the-5th-wave-1_397/index.html,Default,2
545,Shiver (The Wolves of Mercy Falls #1),16.23,In stock,Five,https://books.toscrape.com/catalogue/shiver-the-wolves-of-mercy-falls-1_392/index.html,Default,5
546,Remember Me?,11.48,In stock,Three,https://books.toscrape.com/catalogue/remember-me_391/index.html,Default,3
547,If I Stay (If I Stay #1),38.13,In stock,Five,https://books.toscrape.com/catalogue/if-i-stay-if-i-stay-1_379/index.html,Default,5
548,I Know Why the Caged Bird Sings (Maya Angelou's Autobiography #1),36.55,In stock,Two,https://books.toscrape.com/catalogue/i-know-why-the-caged-bird-sings-maya-angelous-autobiography-1_378/index.html,Default,2
549,Harry Potter and the Deathly Hallows (Harry Potter #7),23.32,In stock,One,https://books.toscrape.com/catalogue/harry-potter-and-the-deathly-hallows-harry-potter-7_377/index.html,Default,1
550,Fool Me Once,16.96,In stock,One,https://books.toscrape.com/catalogue/fool-me-once_374/index.html,Default,1
551,Drama,38.7,In stock,Two,https://books.toscrape.com/catalogue/drama_371/index.html,Default,2
552,"Blue Lily, Lily Blue (The Raven Cycle #3)",34.13,In stock,Five,https://books.toscrape.com/catalogue/blue-lily-lily-blue-the-raven-cycle-3_364/index.html,Default,5
553,Alight (The Generations Trilogy #2),58.59,In stock,Four,https://books.toscrape.com/catalogue/alight-the-generations-trilogy-2_360/index.html,Default,4
554,Vogue Colors A to Z: A Fashion Coloring Book,52.35,In stock,Four,https://books.toscrape.com/catalogue/vogue-colors-a-to-z-a-fashion-coloring-book_355/index.html,Default,4
555,The Shining (The Shining #1),27.88,In stock,Three,https://books.toscrape.com/catalogue/the-shining-the-shining-1_354/index.html,Default,3
556,The Hunger Games (The Hunger Games #1),29.85,In stock,Five,https://books.toscrape.com/catalogue/the-hunger-games-the-hunger-games-1_349/index.html,Default,5
557,Outlander (Outlander #1),19.67,In stock,Five,https://books.toscrape.com/catalogue/outlander-outlander-1_338/index.html,Default,5
558,Mockingjay (The Hunger Games #3),20.44,In stock,Four,https://books.toscrape.com/catalogue/mockingjay-the-hunger-games-3_333/index.html,Default,4
559,Harry Potter and the Sorcerer's Stone (Harry Potter #1),13.9,In stock,Three,https://books.toscrape.com/catalogue/harry-potter-and-the-sorcerers-stone-harry-potter-1_329/index.html,Default,3
560,Confessions of a Shopaholic (Shopaholic #1),48.94,In stock,Two,https://books.toscrape.com/catalogue/confessions-of-a-shopaholic-shopaholic-1_318/index.html,Default,2
561,Zero History (Blue Ant #3),34.77,In stock,One,https://books.toscrape.com/catalogue/zero-history-blue-ant-3_308/index.html,Default,1
562,World War Z: An Oral History of the Zombie War,21.8,In stock,One,https://books.toscrape.com/catalogue/world-war-z-an-oral-history-of-the-zombie-war_306/index.html,Default,1
563,Wild: From Lost to Found on the Pacific Crest Trail,46.02,In stock,Three,https://books.toscrape.com/catalogue/wild-from-lost-to-found-on-the-pacific-crest-trail_305/index.html,Default,3
564,"Where'd You Go, Bernadette",18.13,In stock,One,https://books.toscrape.com/catalogue/whered-you-go-bernadette_304/index.html,Default,1
565,Twilight (Twilight #1),41.93,In stock,Two,https://books.toscrape.com/catalogue/twilight-twilight-1_293/index.html,Default,2
566,The Paris Wife,36.8,In stock,Three,https://books.toscrape.com/catalogue/the-paris-wife_269/index.html,Default,3
567,The Maze Runner (The Maze Runner #1),20.93,In stock,One,https://books.toscrape.com/catalogue/the-maze-runner-the-maze-runner-1_263/index.html,Default,1
568,The Lover's Dictionary,58.09,In stock,Two,https://books.toscrape.com/catalogue/the-lovers-dictionary_262/index.html,Default,2
569,The Goldfinch,43.58,In stock,Three,https://books.toscrape.com/catalogue/the-goldfinch_252/index.html,Default,3
570,The Giver (The Giver Quartet #1),12.3,In stock,One,https://books.toscrape.com/catalogue/the-giver-the-giver-quartet-1_251/index.html,Default,1
571,The Girl Who Played with Fire (Millennium Trilogy #2),22.14,In stock,Two,https://books.toscrape.com/catalogue/the-girl-who-played-with-fire-millennium-trilogy-2_249/index.html,Default,2
572,The Demon-Haunted World: Science as a Candle in the Dark,52.25,In stock,Four,https://books.toscrape.com/catalogue/the-demon-haunted-world-science-as-a-candle-in-the-dark_242/index.html,Default,4
573,The Book Thief,53.49,In stock,Two,https://books.toscrape.com/catalogue/the-book-thief_233/index.html,Default,2
574,The Autobiography of Malcolm X,23.43,In stock,Two,https://books.toscrape.com/catalogue/the-autobiography-of-malcolm-x_230/index.html,Default,2
575,Shopaholic & Baby (Shopaholic #5),46.45,In stock,Two,https://books.toscrape.com/catalogue/shopaholic-baby-shopaholic-5_221/index.html,Default,2
576,Quiet: The Power of Introverts in a World That Can't Stop Talking,43.55,In stock,One,https://books.toscrape.com/catalogue/quiet-the-power-of-introverts-in-a-world-that-cant-stop-talking_208/index.html,Default,1
577,Packing for Mars: The Curious Science of Life in the Void,56.68,In stock,Two,https://books.toscrape.com/catalogue/packing-for-mars-the-curious-science-of-life-in-the-void_205/index.html,Default,2
578,Orange Is the New Black,24.61,In stock,Two,https://books.toscrape.com/catalogue/orange-is-the-new-black_202/index.html,Default,2
579,One for the Money (Stephanie Plum #1),32.87,In stock,Two,https://books.toscrape.com/catalogue/one-for-the-money-stephanie-plum-1_201/index.html,Default,2
580,Morning Star (Red Rising #3),29.4,In stock,One,https://books.toscrape.com/catalogue/morning-star-red-rising-3_196/index.html,Default,1
581,Life After Life,26.13,In stock,Two,https://books.toscrape.com/catalogue/life-after-life_187/index.html,Default,2
582,"Lean In: Women, Work, and the Will to Lead",25.02,In stock,One,https://books.toscrape.com/catalogue/lean-in-women-work-and-the-will-to-lead_183/index.html,Default,1
583,Is Everyone Hanging Out Without Me? (And Other Concerns),20.11,In stock,Three,https://books.toscrape.com/catalogue/is-everyone-hanging-out-without-me-and-other-concerns_178/index.html,Default,3
584,Gone Girl,37.6,In stock,Five,https://books.toscrape.com/catalogue/gone-girl_162/index.html,Default,5
585,Fellside,38.62,In stock,One,https://books.toscrape.com/catalogue/fellside_155/index.html,Default,1
586,Eclipse (Twilight #3),18.74,In stock,One,https://books.toscrape.com/catalogue/eclipse-twilight-3_152/index.html,Default,1
587,Dracula,52.62,In stock,Three,https://books.toscrape.com/catalogue/dracula_150/index.html,Default,3
588,Dead Wake: The Last Crossing of the Lusitania,39.24,In stock,Five,https://books.toscrape.com/catalogue/dead-wake-the-last-crossing-of-the-lusitania_147/index.html,Default,5
589,"David and Goliath: Underdogs, Misfits, and the Art of Battling Giants",17.81,In stock,One,https://books.toscrape.com/catalogue/david-and-goliath-underdogs-misfits-and-the-art-of-battling-giants_146/index.html,Default,1
590,Dark Places,23.9,In stock,Five,https://books.toscrape.com/catalogue/dark-places_144/index.html,Default,5
591,Breaking Dawn (Twilight #4),35.28,In stock,Five,https://books.toscrape.com/catalogue/breaking-dawn-twilight-4_136/index.html,Default,5
592,Beautiful Creatures (Caster Chronicles #1),21.55,In stock,Five,https://books.toscrape.com/catalogue/beautiful-creatures-caster-chronicles-1_125/index.html,Default,5
593,A Visit from the Goon Squad,14.08,In stock,Five,https://books.toscrape.com/catalogue/a-visit-from-the-goon-squad_117/index.html,Default,5
594,The Zombie Room,19.69,In stock,Five,https://books.toscrape.com/catalogue/the-zombie-room_87/index.html,Default,5
595,The Name of the Wind (The Kingkiller Chronicle #1),50.59,In stock,Three,https://books.toscrape.com/catalogue/the-name-of-the-wind-the-kingkiller-chronicle-1_74/index.html,Default,3
596,Taking Shots (Assassins #1),18.88,In stock,Two,https://books.toscrape.com/catalogue/taking-shots-assassins-1_57/index.html,Default,2
597,Shatter Me (Shatter Me #1),42.4,In stock,One,https://books.toscrape.com/catalogue/shatter-me-shatter-me-1_53/index.html,Default,1
598,Paradise Lost (Paradise #1),24.96,In stock,One,https://books.toscrape.com/catalogue/paradise-lost-paradise-1_45/index.html,Default,1
599,On the Road (Duluoz Legend),32.36,In stock,Three,https://books.toscrape.com/catalogue/on-the-road-duluoz-legend_40/index.html,Default,3
600,Jane Eyre,38.43,In stock,Five,https://books.toscrape.com/catalogue/jane-eyre_27/index.html,Default,5
601,Frankenstein,38.0,In stock,Two,https://books.toscrape.com/catalogue/frankenstein_20/index.html,Default,2
602,Mesaerion: The Best Science Fiction Stories 1800-1849,37.59,In stock,One,https://books.toscrape.com/catalogue/mesaerion-the-best-science-fiction-stories-1800-1849_983/index.html,Science Fiction,1
603,Join,35.67,In stock,Five,https://books.toscrape.com/catalogue/join_902/index.html,Science Fiction,5
604,"William Shakespeare's Star Wars: Verily, A New Hope (William Shakespeare's Star Wars #4)",43.3,In stock,Four,https://books.toscrape.com/catalogue/william-shakespeares-star-wars-verily-a-new-hope-william-shakespeares-star-wars-4_871/index.html,Science Fiction,4
605,The Project,10.65,In stock,One,https://books.toscrape.com/catalogue/the-project_856/index.html,Science Fiction,1
606,Soft Apocalypse,26.12,In stock,Two,https://books.toscrape.com/catalogue/soft-apocalypse_833/index.html,Science Fiction,2
607,Sleeping Giants (Themis Files #1),48.74,In stock,One,https://books.toscrape.com/catalogue/sleeping-giants-themis-files-1_604/index.html,Science Fiction,1
608,Arena,21.36,In stock,Four,https://books.toscrape.com/catalogue/arena_587/index.html,Science Fiction,4
609,Foundation (Foundation (Publication Order) #1),32.42,In stock,One,https://books.toscrape.com/catalogue/foundation-foundation-publication-order-1_375/index.html,Science Fiction,1
610,The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy #2),10.92,In stock,One,https://books.toscrape.com/catalogue/the-restaurant-at-the-end-of-the-universe-hitchhikers-guide-to-the-galaxy-2_275/index.html,Science Fiction,1
611,Ready Player One,19.07,In stock,Four,https://books.toscrape.com/catalogue/ready-player-one_209/index.html,Science Fiction,4
612,"Life, the Universe and Everything (Hitchhiker's Guide to the Galaxy #3)",33.26,In stock,Two,https://books.toscrape.com/catalogue/life-the-universe-and-everything-hitchhikers-guide-to-the-galaxy-3_189/index.html,Science Fiction,2
613,Dune (Dune #1),54.86,In stock,One,https://books.toscrape.com/catalogue/dune-dune-1_151/index.html,Science Fiction,1
614,Do Androids Dream of Electric Sheep? (Blade Runner #1),51.48,In stock,One,https://books.toscrape.com/catalogue/do-androids-dream-of-electric-sheep-blade-runner-1_149/index.html,Science Fiction,1
615,Three Wishes (River of Time: California #1),44.18,In stock,Two,https://books.toscrape.com/catalogue/three-wishes-river-of-time-california-1_89/index.html,Science Fiction,2
616,The Last Girl (The Dominion Trilogy #1),36.26,In stock,Two,https://books.toscrape.com/catalogue/the-last-girl-the-dominion-trilogy-1_70/index.html,Science Fiction,2
617,Having the Barbarian's Baby (Ice Planet Barbarians #7.5),34.96,In stock,Four,https://books.toscrape.com/catalogue/having-the-barbarians-baby-ice-planet-barbarians-75_23/index.html,Science Fiction,4
618,The Book of Basketball: The NBA According to The Sports Guy,44.84,In stock,Five,https://books.toscrape.com/catalogue/the-book-of-basketball-the-nba-according-to-the-sports-guy_232/index.html,Sports and Games,5
619,"Friday Night Lights: A Town, a Team, and a Dream",51.22,In stock,Three,https://books.toscrape.com/catalogue/friday-night-lights-a-town-a-team-and-a-dream_158/index.html,Sports and Games,3
620,Sugar Rush (Offensive Line #2),24.42,In stock,One,https://books.toscrape.com/catalogue/sugar-rush-offensive-line-2_108/index.html,Sports and Games,1
621,Settling the Score (The Summer Games #1),44.91,In stock,Two,https://books.toscrape.com/catalogue/settling-the-score-the-summer-games-1_50/index.html,Sports and Games,2
622,Icing (Aces Hockey #2),40.44,In stock,Four,https://books.toscrape.com/catalogue/icing-aces-hockey-2_25/index.html,Sports and Games,4
623,The Torch Is Passed: A Harding Family Story,19.09,In stock,One,https://books.toscrape.com/catalogue/the-torch-is-passed-a-harding-family-story_945/index.html,Add a comment,1
624,"The Mindfulness and Acceptance Workbook for Anxiety: A Guide to Breaking Free from Anxiety, Phobias, and Worry Using Acceptance and Commitment Therapy",23.89,In stock,Four,https://books.toscrape.com/catalogue/the-mindfulness-and-acceptance-workbook-for-anxiety-a-guide-to-breaking-free-from-anxiety-phobias-and-worry-using-acceptance-and-commitment-therapy_937/index.html,Add a comment,4
625,The Art Forger,40.76,In stock,Three,https://books.toscrape.com/catalogue/the-art-forger_930/index.html,Add a comment,3
626,On a Midnight Clear,14.07,In stock,Three,https://books.toscrape.com/catalogue/on-a-midnight-clear_912/index.html,Add a comment,3
627,Judo: Seven Steps to Black Belt (an Introductory Guide for Beginners),53.9,In stock,Two,https://books.toscrape.com/catalogue/judo-seven-steps-to-black-belt-an-introductory-guide-for-beginners_903/index.html,Add a comment,2
628,"Shobu Samurai, Project Aryoku (#3)",29.06,In stock,Three,https://books.toscrape.com/catalogue/shobu-samurai-project-aryoku-3_830/index.html,Add a comment,3
629,Modern Romance,28.26,In stock,Five,https://books.toscrape.com/catalogue/modern-romance_820/index.html,Add a comment,5
630,The White Queen (The Cousins' War #1),25.91,In stock,Five,https://books.toscrape.com/catalogue/the-white-queen-the-cousins-war-1_768/index.html,Add a comment,5
631,The Song of Achilles,37.4,In stock,Five,https://books.toscrape.com/catalogue/the-song-of-achilles_762/index.html,Add a comment,5
632,The Immortal Life of Henrietta Lacks,40.67,In stock,Two,https://books.toscrape.com/catalogue/the-immortal-life-of-henrietta-lacks_753/index.html,Add a comment,2
633,The Dovekeepers,48.78,In stock,One,https://books.toscrape.com/catalogue/the-dovekeepers_748/index.html,Add a comment,1
634,More Than Music (Chasing the Dream #1),37.61,In stock,Two,https://books.toscrape.com/catalogue/more-than-music-chasing-the-dream-1_716/index.html,Add a comment,2
635,Code Name Verity (Code Name Verity #1),22.13,In stock,Four,https://books.toscrape.com/catalogue/code-name-verity-code-name-verity-1_680/index.html,Add a comment,4
636,Cell,20.29,In stock,Four,https://books.toscrape.com/catalogue/cell_674/index.html,Add a comment,4
637,Angels Walking (Angels Walking #1),34.2,In stock,Two,https://books.toscrape.com/catalogue/angels-walking-angels-walking-1_662/index.html,Add a comment,2
638,"A Series of Catastrophes and Miracles: A True Story of Love, Science, and Cancer",56.48,In stock,Two,https://books.toscrape.com/catalogue/a-series-of-catastrophes-and-miracles-a-true-story-of-love-science-and-cancer_655/index.html,Add a comment,2
639,A People's History of the United States,40.79,In stock,Two,https://books.toscrape.com/catalogue/a-peoples-history-of-the-united-states_654/index.html,Add a comment,2
640,A Brush of Wings (Angels Walking #3),55.51,In stock,One,https://books.toscrape.com/catalogue/a-brush-of-wings-angels-walking-3_651/index.html,Add a comment,1
641,Rook,37.86,In stock,Four,https://books.toscrape.com/catalogue/rook_647/index.html,Add a comment,4
642,The Midnight Watch: A Novel of the Titanic and the Californian,26.2,In stock,One,https://books.toscrape.com/catalogue/the-midnight-watch-a-novel-of-the-titanic-and-the-californian_640/index.html,Add a comment,1
643,The Gray Rhino: How to Recognize and Act on the Obvious Dangers We Ignore,59.15,In stock,Four,https://books.toscrape.com/catalogue/the-gray-rhino-how-to-recognize-and-act-on-the-obvious-dangers-we-ignore_638/index.html,Add a comment,4
644,The Children,11.88,In stock,Three,https://books.toscrape.com/catalogue/the-children_633/index.html,Add a comment,3
645,One with You (Crossfire #5),15.71,In stock,Four,https://books.toscrape.com/catalogue/one-with-you-crossfire-5_626/index.html,Add a comment,4
646,Without Shame,48.27,In stock,Five,https://books.toscrape.com/catalogue/without-shame_580/index.html,Add a comment,5
647,Watchmen,58.05,In stock,Four,https://books.toscrape.com/catalogue/watchmen_579/index.html,Add a comment,4
648,A Hero's Curse (The Unseen Chronicles #1),50.49,In stock,Three,https://books.toscrape.com/catalogue/a-heros-curse-the-unseen-chronicles-1_557/index.html,Add a comment,3
649,23 Degrees South: A Tropical Tale of Changing Whether...,35.79,In stock,Two,https://books.toscrape.com/catalogue/23-degrees-south-a-tropical-tale-of-changing-whether_556/index.html,Add a comment,2
650,The Glass Castle,16.24,In stock,One,https://books.toscrape.com/catalogue/the-glass-castle_496/index.html,Add a comment,1
651,The Drowning Girls,35.67,In stock,Three,https://books.toscrape.com/catalogue/the-drowning-girls_494/index.html,Add a comment,3
652,Team of Rivals: The Political Genius of Abraham Lincoln,20.12,In stock,Five,https://books.toscrape.com/catalogue/team-of-rivals-the-political-genius-of-abraham-lincoln_488/index.html,Add a comment,5
653,John Adams,57.43,In stock,Four,https://books.toscrape.com/catalogue/john-adams_472/index.html,Add a comment,4
654,Good in Bed (Cannie Shapiro #1),37.05,In stock,Five,https://books.toscrape.com/catalogue/good-in-bed-cannie-shapiro-1_469/index.html,Add a comment,5
655,The Joy of Cooking,43.27,In stock,Four,https://books.toscrape.com/catalogue/the-joy-of-cooking_449/index.html,Add a comment,4
656,The Golden Compass (His Dark Materials #1),18.77,In stock,One,https://books.toscrape.com/catalogue/the-golden-compass-his-dark-materials-1_445/index.html,Add a comment,1
657,The God Delusion,46.85,In stock,Three,https://books.toscrape.com/catalogue/the-god-delusion_444/index.html,Add a comment,3
658,Pride and Prejudice,19.27,In stock,Four,https://books.toscrape.com/catalogue/pride-and-prejudice_437/index.html,Add a comment,4
659,Mere Christianity,48.51,In stock,Three,https://books.toscrape.com/catalogue/mere-christianity_435/index.html,Add a comment,3
660,Fun Home: A Family Tragicomic,56.59,In stock,Four,https://books.toscrape.com/catalogue/fun-home-a-family-tragicomic_428/index.html,Add a comment,4
661,The Raven King (The Raven Cycle #4),30.57,In stock,Two,https://books.toscrape.com/catalogue/the-raven-king-the-raven-cycle-4_412/index.html,Add a comment,2
662,Find Her (Detective D.D. Warren #8),22.37,In stock,One,https://books.toscrape.com/catalogue/find-her-detective-dd-warren-8_373/index.html,Add a comment,1
663,Evicted: Poverty and Profit in the American City,42.27,In stock,One,https://books.toscrape.com/catalogue/evicted-poverty-and-profit-in-the-american-city_372/index.html,Add a comment,1
664,A Game of Thrones (A Song of Ice and Fire #1),46.42,In stock,Two,https://books.toscrape.com/catalogue/a-game-of-thrones-a-song-of-ice-and-fire-1_358/index.html,Add a comment,2
665,A Clash of Kings (A Song of Ice and Fire #2),10.79,In stock,Three,https://books.toscrape.com/catalogue/a-clash-of-kings-a-song-of-ice-and-fire-2_356/index.html,Add a comment,3
666,The Tipping Point: How Little Things Can Make a Big Difference,10.02,In stock,Two,https://books.toscrape.com/catalogue/the-tipping-point-how-little-things-can-make-a-big-difference_284/index.html,Add a comment,2
667,The Rest Is Noise: Listening to the Twentieth Century,34.77,In stock,One,https://books.toscrape.com/catalogue/the-rest-is-noise-listening-to-the-twentieth-century_274/index.html,Add a comment,1
668,The Purpose Driven Life: What on Earth Am I Here for?,37.19,In stock,Three,https://books.toscrape.com/catalogue/the-purpose-driven-life-what-on-earth-am-i-here-for_272/index.html,Add a comment,3
669,The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy #1),47.8,In stock,Three,https://books.toscrape.com/catalogue/the-hitchhikers-guide-to-the-galaxy-hitchhikers-guide-to-the-galaxy-1_255/index.html,Add a comment,3
670,The Girl Who Kicked the Hornet's Nest (Millennium Trilogy #3),57.48,In stock,One,https://books.toscrape.com/catalogue/the-girl-who-kicked-the-hornets-nest-millennium-trilogy-3_248/index.html,Add a comment,1
671,"The End of Faith: Religion, Terror, and the Future of Reason",22.13,In stock,Four,https://books.toscrape.com/catalogue/the-end-of-faith-religion-terror-and-the-future-of-reason_246/index.html,Add a comment,4
672,The Complete Poems,41.32,In stock,Five,https://books.toscrape.com/catalogue/the-complete-poems_237/index.html,Add a comment,5
673,The Catcher in the Rye,24.55,In stock,One,https://books.toscrape.com/catalogue/the-catcher-in-the-rye_236/index.html,Add a comment,1
674,The Case for Christ (Cases for Christianity),47.84,In stock,One,https://books.toscrape.com/catalogue/the-case-for-christ-cases-for-christianity_234/index.html,Add a comment,1
675,The Blind Side: Evolution of a Game,53.71,In stock,Five,https://books.toscrape.com/catalogue/the-blind-side-evolution-of-a-game_231/index.html,Add a comment,5
676,Seven Days in the Art World,52.33,In stock,Two,https://books.toscrape.com/catalogue/seven-days-in-the-art-world_220/index.html,Add a comment,2
677,Sarah's Key,46.29,In stock,One,https://books.toscrape.com/catalogue/sarahs-key_217/index.html,Add a comment,1
678,Rogue Lawyer (Rogue Lawyer #1),50.11,In stock,Three,https://books.toscrape.com/catalogue/rogue-lawyer-rogue-lawyer-1_214/index.html,Add a comment,3
679,Manuscript Found in Accra,34.98,In stock,Two,https://books.toscrape.com/catalogue/manuscript-found-in-accra_192/index.html,Add a comment,2
680,Fire Bound (Sea Haven/Sisters of the Heart #5),21.28,In stock,Four,https://books.toscrape.com/catalogue/fire-bound-sea-havensisters-of-the-heart-5_157/index.html,Add a comment,4
681,Cosmos,36.17,In stock,Two,https://books.toscrape.com/catalogue/cosmos_141/index.html,Add a comment,2
682,#GIRLBOSS,50.96,In stock,One,https://books.toscrape.com/catalogue/girlboss_113/index.html,Add a comment,1
683,The Sense of an Ending,31.38,In stock,Three,https://books.toscrape.com/catalogue/the-sense-of-an-ending_111/index.html,Add a comment,3
684,The Republic,33.78,In stock,Three,https://books.toscrape.com/catalogue/the-republic_78/index.html,Add a comment,3
685,The Odyssey,29.64,In stock,Three,https://books.toscrape.com/catalogue/the-odyssey_77/index.html,Add a comment,3
686,The Light of the Fireflies,54.43,In stock,One,https://books.toscrape.com/catalogue/the-light-of-the-fireflies_71/index.html,Add a comment,1
687,The Iliad,16.16,In stock,One,https://books.toscrape.com/catalogue/the-iliad_69/index.html,Add a comment,1
688,The Communist Manifesto,14.76,In stock,Three,https://books.toscrape.com/catalogue/the-communist-manifesto_61/index.html,Add a comment,3
689,Lord of the Flies,24.89,In stock,Three,https://books.toscrape.com/catalogue/lord-of-the-flies_30/index.html,Add a comment,3
690,Unicorn Tracks,18.78,In stock,Three,https://books.toscrape.com/catalogue/unicorn-tracks_951/index.html,Fantasy,3
691,"Saga, Volume 6 (Saga (Collected Editions) #6)",25.02,In stock,Three,https://books.toscrape.com/catalogue/saga-volume-6-saga-collected-editions-6_924/index.html,Fantasy,3
692,Princess Between Worlds (Wide-Awake Princess #5),13.34,In stock,Five,https://books.toscrape.com/catalogue/princess-between-worlds-wide-awake-princess-5_919/index.html,Fantasy,5
693,Masks and Shadows,56.4,In stock,Two,https://books.toscrape.com/catalogue/masks-and-shadows_909/index.html,Fantasy,2
694,Crown of Midnight (Throne of Glass #2),43.29,In stock,Three,https://books.toscrape.com/catalogue/crown-of-midnight-throne-of-glass-2_888/index.html,Fantasy,3
695,"Avatar: The Last Airbender: Smoke and Shadow, Part 3 (Smoke and Shadow #3)",28.09,In stock,Two,https://books.toscrape.com/catalogue/avatar-the-last-airbender-smoke-and-shadow-part-3-smoke-and-shadow-3_881/index.html,Fantasy,2
696,A Court of Thorns and Roses (A Court of Thorns and Roses #1),52.37,In stock,One,https://books.toscrape.com/catalogue/a-court-of-thorns-and-roses-a-court-of-thorns-and-roses-1_874/index.html,Fantasy,1
697,Throne of Glass (Throne of Glass #1),35.07,In stock,Three,https://books.toscrape.com/catalogue/throne-of-glass-throne-of-glass-1_868/index.html,Fantasy,3
698,The Glittering Court (The Glittering Court #1),44.28,In stock,One,https://books.toscrape.com/catalogue/the-glittering-court-the-glittering-court-1_845/index.html,Fantasy,1
699,Hollow City (Miss Peregrine's Peculiar Children #2),42.98,In stock,One,https://books.toscrape.com/catalogue/hollow-city-miss-peregrines-peculiar-children-2_813/index.html,Fantasy,1
700,The Star-Touched Queen,46.02,In stock,Five,https://books.toscrape.com/catalogue/the-star-touched-queen_764/index.html,Fantasy,5
701,The Hidden Oracle (The Trials of Apollo #1),52.26,In stock,Two,https://books.toscrape.com/catalogue/the-hidden-oracle-the-trials-of-apollo-1_752/index.html,Fantasy,2
